facility_id,callsign,frequency_khz,lat,lon,state,country,city,erp_kw,service_code
MX_311013,XE0027,1500.0,20.314528,-102.76175,JA,MX,OCOTLAN,1.0,AM
MX_1757984,XETEJA,1500.0,20.879778,-103.835694,JA,MX,TEQUILA,5.0,AM
MX_311016,XE,1500.0,17.960278,-102.144167,MC,MX,MELCHOR OCAMPO,1.0,AM
MX_311015,XE0026,1500.0,19.0875,-102.344722,MC,MX,APATZINGAN,1.0,AM
0000258842,XECSZA,1500.0,19.983581,-102.285958,MC,MX,ZAMORA DE HIDALGO,2.5,AM
MX_1744856,XESHNL,1500.0,26.490028,-100.182,NL,MX,SABINAS HIDALGO,5.0,AM
MX_311018,XE0025,1500.0,24.832472,-107.405083,SI,MX,CULIACAN,2.5,AM
MX_311020,XEUV,1500.0,17.9875,-92.916667,TB,MX,VILLAHERMOSA,1.0,AM
MX_311021,XEGN,1500.0,18.754444,-96.129444,VC,MX,PIEDRAS NEGRAS,10.0,AM
MX_311023,XEYQ,1500.0,23.130889,-102.831889,ZA,MX,FRESNILLO,5.0,AM
CU_312586,CMEM,1500.0,22.400472,-79.949611,-,CU,SANTA CLARA,0.25,AM
CU_312584,CMKR,1500.0,20.867139,-76.265972,-,CU,HOLGUIN,1.0,AM
DO_312589,HIDE,1500.0,19.023056,-68.853333,-,DO,RADIO COLOR,0.25,AM
DO_312588,HISD,1500.0,19.783333,-70.683333,-,DO,PUERTO PLATA,1.0,AM
DO_312587,HIPA,1500.0,18.6,-68.7,-,DO,HIGUEY,0.25,AM
ES_312603,YSDA,1500.0,13.583333,-89.133333,-,ES,SAN SALVADOR,1.0,AM
NA_312531,PJC9,1500.0,12.166667,-68.983333,-,NA,R HOYER II,10.0,AM
AR_312525,LRK367,1500.0,-28.45,-62.833333,-,AR,ANATUYA,1.0,AM
AR_312526,LV25,1500.0,-32.633333,-62.666667,-,AR,BELL VILLE,1.0,AM
AR_312530,LT34,1500.0,-34.1,-59.033333,-,AR,ZARATE,0.25,AM
AR_312527,LRH381,1500.0,-30.25,-57.633333,-,AR,MONTE CASERO,1.0,AM
AR_312528,LT22,1500.0,-35.8,-61.866667,-,AR,PEHUAJO,0.25,AM
BR_312546,-,1500.0,-29.5,-51.966667,-,BR,ESTRELA 1,0.25,AM
BR_312569,-,1500.0,-7.316667,-50.05,-,BR,RIO MARIA,1.0,AM
BR_312543,-,1500.0,-22.75,-50.383333,-,BR,CANDIDO MOTA,1.0,AM
BR_312533,-,1500.0,-17.4,-50.383333,-,BR,ACREUNA,0.25,AM
BR_312536,-,1500.0,-24.516667,-48.833333,-,BR,APIAI,1.0,AM
BR_312573,-,1500.0,-6.783333,-39.3,-,BR,VARZEA ALEGR,1.0,AM
BR_312570,-,1500.0,-5.9,-35.766667,-,BR,S PAULO POTE,2.5,AM
BR_312551,-,1500.0,-20.933333,-45.833333,-,BR,ILICINEA,1.0,AM
BR_312538,ZYK-549,1500.0,-22.35,-47.383333,-,BR,ARARAS,1.0,AM
BR_312541,ZYH-615,1500.0,-4.416667,-39.05,-,BR,BATURITE,1.0,AM
BR_312545,-,1500.0,-3.9,-42.25,-,BR,ESPERANTINA,1.0,AM
BR_312571,-,1500.0,-5.933333,-42.716667,-,BR,S PEDRO PIAU,1.0,AM
BR_312567,ZYH487,1500.0,-11.8,-39.383333,-,BR,RIACHAO DO J,5.0,AM
BR_312549,-,1500.0,-23.483333,-46.516667,-,BR,GUARULHOS,1.0,AM
BR_312554,-,1500.0,-9.616667,-35.966667,-,BR,PILAR,10.0,AM
BR_312547,-,1500.0,-26.6,-53.516667,-,BR,GUARACIABA,0.25,AM
BR_312556,ZYK-626,1500.0,-22.933333,-45.483333,-,BR,PINDAMONHANG,1.0,AM
BR_312539,-,1500.0,-26.983333,-48.633333,-,BR,BALNEARIO CA,1.0,AM
BR_312565,ZYJ-336,1500.0,-25.216667,-50.983333,-,BR,PRUDENTOPOLI,1.0,AM
BR_312574,ZYL215,1500.0,-20.733333,-42.883333,-,BR,VICOSA MG,5.0,AM
BR_312544,-,1500.0,-28.066667,-53.066667,-,BR,CHAPADA,1.0,AM
BR_312552,-,1500.0,-25.933333,-52.183333,-,BR,MANGUEIRINHA,0.5,AM
BR_312568,-,1500.0,-22.716667,-44.133333,-,BR,RIO CLARO,0.25,AM
BR_312563,-,1500.0,-25.716667,-53.766667,-,BR,PLANALTO 1,0.25,AM
BR_312553,ZYK-721,1500.0,-20.183333,-48.033333,-,BR,MIGUELOPOLIS,1.0,AM
BR_312572,-,1500.0,-3.733333,-49.7,-,BR,TUCURUI,1.0,AM
BR_312542,-,1500.0,-17.116667,-43.816667,-,BR,BOCAIUVA,1.0,AM
BR_312535,ZYI-779,1500.0,-7.75,-37.633333,-,BR,AFOG INGAZEI,1.0,AM
CI_312575,CD150,1500.0,-38.416667,-71.951944,-,CI,CURACAUTIN,0.1,AM
CI_312576,CA 150,1500.0,-20.25,-70.183333,-,CI,IQUIQUE,10.0,AM
CI_312577,CB-150,1500.0,-32.816667,-70.666667,-,CI,LOSANDES,1.0,AM
CI_312529,LT45,1500.0,-27.883333,-55.133333,-,CI,SAN JAVIER,1.0,AM
CI_414804,CC 150,1500.0,-35.616667,-71.733333,-,CI,SAN JAVIER,1.0,AM
CO_312581,HJZH,1500.0,6.35,-75.6,-,CO,MEDELLIN 14,1.0,AM
CO_312579,HJLJ,1500.0,3.55,-76.466667,-,CO,CALI,1.0,AM
CO_312578,HJMP,1500.0,8.3,-73.616667,-,CO,AGUACHICA,1.0,AM
CO_312580,HJTW,1500.0,4.35,-74.333333,-,CO,FUSAGASUGA,1.0,AM
EC_312592,HCRO1,1500.0,0.216667,-78.283333,-,EC,OTAVALO,0.5,AM
EC_312595,HCVE3,1500.0,-3.45,-79.966667,-,EC,S ROSA,0.7,AM
EC_312590,HCAD4,1500.0,-0.333333,-79.5,-,EC,EL CARMEN,0.5,AM
EC_312593,HCWN5,1500.0,-1.666667,-78.483333,-,EC,RIOBAMBA,0.5,AM
EC_312596,HCHG2,1500.0,-1.566667,-79.733333,-,EC,VINCES,3.0,AM
PE_312602,OBX4I,1500.0,-12.066667,-77.083333,-,PE,SANTA ROSA,10.0,AM
UY_312606,CW150,1500.0,-32.783333,-56.483333,-,UY,PASO DE TORO,0.5,AM
HN_312598,HRTX,1500.0,13.3,-87.35,-,HN,CHOLUTECA,1.0,AM
HT_312599,4VBD,1500.0,19.75,-72.2,-,HT,CAP HAITIEN,0.5,AM
CR_312582,TILQA,1500.0,10.316667,-84.433333,-,CR,ALAJUELA,1.0,AM
AI_312524,-,1500.0,18.219167,-63.051944,-,AI,ANGUILLA,2.5,AM
NI_312601,YNPT,1500.0,12.15,-86.266667,-,NI,RADIO MINUTO,10.0,AM
MX_495366,XEAI,1500.0,19.378611,-99.1025,DF,MX,IZTAPALAPA,5.0,AM
MX_495367,XEYQ,1500.0,23.130889,-102.831889,ZA,MX,FRESNILLO,1.0,AM
BL-19850603AE,WBSG,1510.0,18.034433,-67.082417,PR,US,LAJAS,1.0,AM
BL-19961125AG,KFNN,1510.0,33.692806,-112.003194,AZ,US,MESA,22.0,AM
0000266268,KSPA,1510.0,34.12425,-117.238194,CA,US,COLTON,5.0,AM
BMML-20100527AGJ,KSFN,1510.0,37.817139,-122.287194,CA,US,PIEDMONT,8.0,AM
BL-19820715AC,KIRV,1510.0,36.711611,-119.834028,CA,US,FRESNO,10.0,AM
BL-12281,KSPA,1510.0,34.094722,-117.613667,CA,US,ONTARIO,10.0,AM
BMML-20080717AQB,KPLS,1510.0,39.868889,-104.927472,CO,US,LITTLETON,10.0,AM
0000285702,WFIF,1510.0,41.192583,-73.100944,CT,US,MILFORD,5.0,AM
BL-20070503ACZ,WWBC,1510.0,28.353611,-80.778944,FL,US,COCOA,50.0,AM
BL-12025,KIFG,1510.0,42.513583,-93.216028,IA,US,IOWA FALLS,1.0,AM
BL-20200204AAV,WCAZ,1510.0,40.408667,-91.170139,IL,US,CARTHAGE,0.33,AM
BL-19900605AF,WWHN,1510.0,41.513917,-88.052833,IL,US,JOLIET,1.0,AM
BL-10372,KLQR,1510.0,38.165,-99.101778,KS,US,LARNED,1.0,AM
BL-12327,KAGY,1510.0,29.484389,-89.704222,LA,US,PORT SULPHUR,1.0,AM
BL-20191024AAN,WMEX,1510.0,42.273722,-71.041167,MA,US,QUINCY,10.0,AM
0000263380,WJKN,1510.0,42.221389,-84.4345,MI,US,JACKSON,0.42,AM
BL-19830405AB,KCTE,1510.0,39.070556,-94.449667,MO,US,INDEPENDENCE,10.0,AM
BL-20030804AFM,KMRF,1510.0,37.319222,-92.962111,MO,US,MARSHFIELD,5.0,AM
BZ-20220316AAA,WEAL,1510.0,36.061806,-79.792806,NC,US,GREENSBORO,0.82,AM
BL-11983,KTTT,1510.0,41.453889,-97.405889,NE,US,COLUMBUS,0.5,AM
BML-20150223ACJ,WOCQ,1510.0,39.583444,-75.460194,NJ,US,SALEM,2.5,AM
0000289998,WRNJ,1510.0,40.816806,-74.826861,NJ,US,HACKETTSTOWN,2.0,AM
BL-20110524AIN,KOAZ,1510.0,34.9795,-106.737528,NM,US,ISLETA,5.0,AM
BL-20081022ACP,WLGN,1510.0,39.528667,-82.384889,OH,US,LOGAN,1.0,AM
BL-19850621AB,WLKR,1510.0,41.279222,-82.656278,OH,US,NORWALK,0.5,AM
BML-20090709APD,WPGR,1510.0,40.470333,-79.850889,PA,US,MONROEVILLE,5.0,AM
BL-11718,WQUL,1510.0,34.756222,-82.054833,SC,US,WOODRUFF,1.0,AM
BML-20110602ADN,KMSD,1510.0,45.194417,-96.6395,SD,US,MILBANK,5.0,AM
BL-20101004ADH,WLAC,1510.0,36.272,-86.757778,TN,US,NASHVILLE,50.0,AM
BL-19950504AC,KMND,1510.0,31.963722,-102.081806,TX,US,MIDLAND,2.4,AM
BL-19970916KB,KWJB,1510.0,32.541806,-95.85775,TX,US,CANTON,0.5,AM
BL-19781107AC,KSTV,1510.0,32.202361,-98.248667,TX,US,STEPHENVILLE,0.5,AM
0000270489,KCTX,1510.0,34.424556,-100.230056,TX,US,CHILDRESS,0.26,AM
BL-19951130AA,KAGC,1510.0,30.651861,-96.38525,TX,US,BRYAN,0.5,AM
BL-20030626ACE,KROB,1510.0,27.777806,-97.632222,TX,US,ROBSTOWN,0.5,AM
BL-2440,KCTX,1510.0,34.428111,-100.230111,TX,US,CHILDRESS,0.25,AM
BL-20200512AAL,KGA,1510.0,47.502111,-117.386306,WA,US,SPOKANE,50.0,AM
BL-20210607AAM,WGKB,1510.0,43.017778,-88.195639,WI,US,WAUKESHA,0.25,AM
CA_314194,CKOT,1510.0,42.735611,-80.655111,ON,CA,TILLSONBURG,10.0,AM
CA_314195,CJRS,1510.0,45.351417,-71.957889,QC,CA,SHERBROOKE,10.0,AM
CA_495503,CJRS,1510.0,45.351417,-71.957889,QC,CA,SHERBROOKE,50.0,AM
CA_495501,CJRS,1510.0,45.351417,-71.957889,QC,CA,SHERBROOKE,10.0,AM
0000248939,XECPGA,1510.0,22.316389,-102.267778,AG,MX,GOYA ZAVALA,5.0,AM
MX_311026,XENVA2,1510.0,29.555194,-104.402417,CH,MX,OJINAGA,1.0,AM
MX_311031,XE0028,1510.0,19.815278,-90.552222,CM,MX,CAMPECHE,1.0,AM
MX_1717773,XECPND,1510.0,28.70025,-100.523417,CO,MX,PIEDRAS NEGRAS,2.0,AM
MX_311032,XEYL,1510.0,18.299167,-99.516667,GR,MX,IGUALA,1.0,AM
MX_412312,XEOF1,1510.0,20.49675,-100.960056,GT,MX,CORTAZAR,5.0,AM
MX_1776189,XEVASNG,1510.0,20.393139,-101.191444,GT,MX,VALLE DE SANTIAGO,6.0,AM
MX_311034,XEOF,1510.0,20.513694,-100.998667,GT,MX,CORTAZAR,5.0,AM
MX_311037,XEHUI,1510.0,20.363444,-99.646417,HG,MX,HUICHAPAN,0.25,AM
MX_495368,XEHUI,1510.0,20.363444,-99.646417,HG,MX,HUICHAPAN,0.25,AM
MX_1717654,XEGCC,1510.0,20.67675,-103.342333,JA,MX,GUADALAJARA,10.0,AM
MX_311039,XE,1510.0,20.615889,-105.245167,JA,MX,PUERTO VALLARTA,1.0,AM
MX_311040,XEQI,1510.0,25.724778,-100.347528,NL,MX,MONTERREY,10.0,AM
MX_311041,XE,1510.0,16.160278,-95.203056,OA,MX,SALINA CRUZ,1.0,AM
MX_311042,XE,1510.0,19.840833,-97.611111,PU,MX,TLATLAUQUITEPEC,0.5,AM
MX_1757987,XECUEP,1510.0,20.019,-97.521056,PU,MX,CUETZALAN DE PROGRES,10.0,AM
0000248942,XECPPT,1510.0,18.884692,-97.728417,PU,MX,TECAMACHALCO,2.5,AM
MX_412334,XEKI1,1510.0,27.102972,-109.435778,SO,MX,NAVOJOA,1.0,AM
MX_495369,XEKI1,1510.0,27.102972,-109.435778,SO,MX,NAVOJOA,1.0,AM
MX_311044,XE,1510.0,28.978194,-111.042528,SO,MX,HERMOSILLO,1.0,AM
MX_311047,XE,1510.0,22.000389,-98.205083,VC,MX,PANUCO,1.0,AM
CU_312676,CMHM,1510.0,21.350472,-77.866083,-,CU,CAMAGUEY,1.0,AM
CU_312677,CMCO,1510.0,22.883778,-82.49975,-,CU,SN ANTONIO B,0.25,AM
DO_312678,HIJN,1510.0,18.533333,-69.883333,-,DO,DOMINGO,10.0,AM
GT_312686,TGDX,1510.0,14.6,-90.55,-,GT,CENTROAMERIC,1.0,AM
PM_312688,HOA 95,1510.0,9.02,-79.489167,-,PM,RADIO X,3.0,AM
AR_312623,LRK371,1510.0,-25.5,-64.966667,-,AR,METAN,1.0,AM
AR_312619,LRH379,1510.0,-27.433333,-57.333333,-,AR,ITA IBATE,1.0,AM
AR_312632,LRJ364,1510.0,-33.916667,-64.4,-,AR,VICUNA MACKE,0.25,AM
AR_312616,-,1510.0,-30.750556,-57.983333,-,AR,CHAJAR,0.25,AM
AR_312618,LRH380,1510.0,-29.133333,-59.283333,-,AR,GOYA,0.25,AM
AR_312628,LRH365,1510.0,-27.816667,-61.166667,-,AR,SANTA SYLVIN,0.25,AM
AR_312634,LV21,1510.0,-31.95,-65.2,-,AR,VILLA DOLORE,1.0,AM
AR_312615,LRJ374,1510.0,-28.566667,-66.833333,-,AR,AIMOGASTA,1.0,AM
AR_312625,LRI387,1510.0,-36.783333,-59.1,-,AR,RAUCH,1.0,AM
AR_312630,LRH364,1510.0,-26.35,-60.433333,-,AR,TRES ISLETAS,0.25,AM
AR_312626,LRH382,1510.0,-27.283333,-55.533333,-,AR,SAN IGNACIO,0.25,AM
AR_312617,LRI399,1510.0,-32.033333,-60.316667,-,AR,CRESPO,1.0,AM
AR_312622,LRI391,1510.0,-34.866667,-61.533333,-,AR,LINCOLN,0.1,AM
BL_312670,CP 80,1510.0,-17.383333,-66.183333,-,BL,COCHABAMBA,0.25,AM
BR_312657,-,1510.0,-21.716667,-50.733333,-,BR,RINOPOLIS,1.0,AM
BR_312668,ZYJ-216,1510.0,-23.866667,-49.816667,-,BR,VENCESLAU BR,1.0,AM
BR_312665,ZYK-665,1510.0,-22.733333,-48.55,-,BR,SAO MANOEL,0.25,AM
BR_312652,-,1510.0,-7.083333,-41.466667,-,BR,PICOS,1.0,AM
BR_312660,ZYI-799,1510.0,-8.533333,-36.45,-,BR,S BENTO DO U,1.0,AM
BR_312651,-,1510.0,-10.0,-37.883333,-,BR,PEDRO ALEXAN,1.0,AM
BR_312649,ZYL-269,1510.0,-20.683333,-44.816667,-,BR,OLIVEIRA,1.0,AM
BR_312635,ZYL-330,1510.0,-16.866667,-42.066667,-,BR,ARACUAI,1.0,AM
BR_312666,ZYK-356,1510.0,-28.633333,-52.866667,-,BR,TAPERA,1.0,AM
BR_312656,ZYH513,1510.0,-16.433333,-39.066667,-,BR,PORTO SEGURO,1.0,AM
BR_312636,-,1510.0,-26.166667,-51.55,-,BR,BITURUNA,1.0,AM
BR_312654,ZYJ-328,1510.0,-24.75,-51.766667,-,BR,PITANGA,1.0,AM
BR_312658,-,1510.0,-6.816667,-35.083333,-,BR,RIO TINTO,1.0,AM
BR_312639,ZYH-476,1510.0,-14.233333,-42.483333,-,BR,CAETITE,1.0,AM
BR_312645,-,1510.0,-10.433333,-62.466667,-,BR,JARU,0.25,AM
BR_312644,ZYH-770,1510.0,-18.016667,-49.383333,-,BR,GOIATUBA,1.0,AM
BR_312655,-,1510.0,-19.224444,-44.935278,-,BR,POMPEU,1.0,AM
BR_312650,-,1510.0,-7.433333,-38.066667,-,BR,PEDRA BRANCA,0.25,AM
BR_312669,-,1510.0,-19.7,-48.316667,-,BR,VERISSIMO,1.0,AM
BR_312659,-,1510.0,-16.466667,-54.633333,-,BR,RONDONOPOLIS,1.0,AM
BR_312643,ZYJ-894,1510.0,-6.783333,-43.033333,-,BR,FLORIANO,1.0,AM
BR_312663,ZYK-654,1510.0,-23.95,-46.283333,-,BR,SANTOS,1.0,AM
BR_312661,-,1510.0,-27.816667,-51.833333,-,BR,S JOAO DO UR,1.0,AM
BR_312648,-,1510.0,-23.933333,-54.283333,-,BR,MUNDO NOVO M,1.0,AM
BR_312662,-,1510.0,-23.216667,-47.283333,-,BR,SALTO,0.5,AM
BR_312640,ZYJ-603,1510.0,-5.8,-37.55,-,BR,CARAUBAS,1.0,AM
BR_312667,ZYJ-492,1510.0,-22.433333,-42.983333,-,BR,TERESOPOLIS,1.0,AM
BR_312647,-,1510.0,-21.616667,-55.166667,-,BR,MARACAJU,1.0,AM
BR_312646,ZYL259,1510.0,-20.366667,-41.95,-,BR,MANHUMIRIM,2.5,AM
BR_312642,ZYI-896,1510.0,-10.45,-45.15,-,BR,CORRENTE,1.0,AM
BR_312641,ZYJ-326,1510.0,-25.15,-53.85,-,BR,CEU AZUL,1.0,AM
BR_312653,ZYJ-795,1510.0,-26.833333,-52.983333,-,BR,PINHALZINHO,1.0,AM
BR_312664,ZYH-608,1510.0,-4.05,-40.866667,-,BR,SAO BENEDITO,1.0,AM
CI_312672,CC 151,1510.0,-34.2,-70.733333,-,CI,RANCAGUA,1.0,AM
CI_312671,CD 151,1510.0,-37.633333,-73.666667,-,CI,LEBU,1.0,AM
CO_312674,HJLE,1510.0,4.8,-74.9,-,CO,ARMERO,1.0,AM
CO_312673,HJZA,1510.0,4.5,-75.65,-,CO,ARMENIA,1.0,AM
CO_312675,HJHX,1510.0,7.066667,-73.1,-,CO,BUCARAMANGA,1.0,AM
EC_312684,HCRY6,1510.0,-1.283333,-79.0,-,EC,RUNACUNAPAC,1.0,AM
EC_312681,HCVL7,1510.0,0.166667,-76.9,-,EC,L AGRIO,1.0,AM
EC_312683,HCRC1,1510.0,-0.183333,-78.466667,-,EC,QUITO,2.0,AM
EC_312685,HCMC5,1510.0,-2.55,-78.916667,-,EC,VOZ DE LA JU,1.0,AM
EC_312679,HCVC3,1510.0,-4.305,-79.551944,-,EC,CARIAMANGA,3.0,AM
EC_312682,HCVC3,1510.0,-4.0,-79.2,-,EC,LOJA,2.0,AM
EC_312680,HCUI2,1510.0,-2.2,-79.883333,-,EC,GUAYAQUIL,1.0,AM
PE_312690,OCX4V,1510.0,-13.166667,-76.5,-,PE,FESSA,0.3,AM
PE_312691,OCX4J,1510.0,-11.483333,-75.683333,-,PE,TARMA,1.0,AM
PE_312692,OAX5F,1510.0,-14.05,-75.666667,-,PE,VOZ DE NAZCA,1.0,AM
PE_312689,OBX7P,1510.0,-13.483333,-72.033333,-,PE,EL SUR,1.0,AM
UY_312693,CV151,1510.0,-33.116667,-58.316667,-,UY,FRAY BENTOS,0.25,AM
UY_312695,CW151,1510.0,-32.6,-55.816667,-,UY,SAN GREGORIO,0.25,AM
UY_312694,CW57,1510.0,-34.783333,-54.9,-,UY,SAN CARLOS,0.25,AM
NI_312687,YNCZ,1510.0,12.416667,-86.866667,-,NI,RADIO PROGRE,1.0,AM
CA_495502,CJRS,1510.0,45.351417,-71.957889,QC,CA,SHERBROOKE,10.0,AM
MX_311046,XEKI,1510.0,27.078528,-109.454111,SO,MX,NAVOJOA,0.25,AM
BL-10547,WWKB,1520.0,42.7695,-78.842528,NY,US,BUFFALO,50.0,AM
BL-20000407ACU,WTLM,1520.0,32.657361,-85.424111,AL,US,OPELIKA,1.0,AM
BMML-20200109AAJ,KVEN,1520.0,34.167222,-119.134833,CA,US,PORT HUENEME,10.0,AM
BL-20001220ACQ,KMPG,1520.0,36.834944,-121.419667,CA,US,HOLLISTER,5.0,AM
BMML-20100317ABW,WEXY,1520.0,26.17425,-80.157278,FL,US,WILTON MANORS,5.0,AM
BL-20150817ACP,WXYB,1520.0,27.844472,-82.772333,FL,US,INDIAN ROCKS BEACH,1.0,AM
BZ-20100714ACX,WNDO,1520.0,28.6525,-81.49425,FL,US,APOPKA,5.0,AM
BP-20230302AAB,WNDO,1520.0,28.569944,-81.43325,FL,US,FAIRVIEW SHORES,4.0,AM
BL-20211029AAG,WDCY,1520.0,33.763722,-84.689111,GA,US,DOUGLASVILLE,2.7,AM
0000219001,KSIB,1520.0,41.037778,-94.394139,IA,US,CRESTON,1.0,AM
BML-20210811AAE,WLUV,1520.0,42.330028,-89.082889,IL,US,LOVES PARK,0.5,AM
BL-14158,WHOW,1520.0,40.095306,-88.96425,IL,US,CLINTON,5.0,AM
BL-20160311ABP,WKVI,1520.0,41.321611,-86.605944,IN,US,KNOX,1.8,AM
BL-20110808AFQ,WSVX,1520.0,39.558111,-85.77025,IN,US,SHELBYVILLE,0.26,AM
BML-20020619ACB,KFXZ,1520.0,30.281028,-92.014833,LA,US,LAFAYETTE,10.0,AM
BL-20230411AAD,WIZZ,1520.0,42.588972,-72.617583,MA,US,GREENFIELD,1.0,AM
BL-20030103ACU,WRCI,1520.0,41.928667,-85.6375,MI,US,THREE RIVERS,0.43,AM
BML-20131205BBX,KOLM,1520.0,43.986083,-92.417667,MN,US,ROCHESTER,10.0,AM
BL-20061106ADE,KRHW,1520.0,36.823667,-89.595917,MO,US,SIKESTON,5.0,AM
BL-10762,WDSL,1520.0,35.880694,-80.540333,NC,US,MOCKSVILLE,5.0,AM
BL-19860310AG,WARR,1520.0,36.405139,-78.135556,NC,US,WARRENTON,5.0,AM
BL-20201127AAG,KMSR,1520.0,47.499167,-97.351194,ND,US,NORTHWOOD,1.5,AM
BML-20221110AAA,WPAY,1520.0,41.508944,-83.551889,OH,US,ROSSFORD,0.5,AM
BL-11528,WINW,1520.0,40.844778,-81.350389,OH,US,CANTON,1.0,AM
0000269323,WINW,1520.0,40.823333,-81.42875,OH,US,CANTON,0.23,AM
BL-20170216ADS,WQCT,1520.0,41.477833,-84.578278,OH,US,BRYAN,0.5,AM
0000231730,KOKC,1520.0,35.333111,-97.504194,OK,US,OKLAHOMA CITY,50.0,AM
BL-20230307AAE,KGDD,1520.0,45.473722,-122.660361,OR,US,OREGON CITY,5.0,AM
BL-20090625ACZ,WCHE,1520.0,39.966222,-75.631611,PA,US,WEST CHESTER,1.0,AM
0000276237,WRSJ,1520.0,18.350806,-66.201861,PR,US,SAN JUAN,10.0,AM
BL-12684,KZOY,1520.0,43.55775,-96.796444,SD,US,SIOUX FALLS,0.5,AM
BL-10332,WNWS,1520.0,35.608417,-89.2445,TN,US,BROWNSVILLE,0.25,AM
BL-20120125AFX,KQQB,1520.0,29.193306,-97.866944,TX,US,STOCKDALE,2.5,AM
BML-20210312AAB,KYND,1520.0,29.887167,-96.014667,TX,US,CYPRESS,25.0,AM
BMML-20130207ACJ,KKXA,1520.0,47.875389,-122.079028,WA,US,SNOHOMISH,50.0,AM
BL-20211018AAF,WZBU,1520.0,44.073889,-88.179833,WI,US,NEW HOLSTEIN,0.55,AM
CA_314215,NEW,1520.0,50.833389,-114.084306,AB,CA,CALGARY,50.0,AM
MX_1814883,XENV11,1520.0,19.71,-98.451944,-,MX,APAN,2.5,AM
MX_311049,XEUAA,1520.0,21.912556,-102.317111,AG,MX,AGUASCALIENTES,0.25,AM
MX_311051,XE,1520.0,27.697167,-105.169611,CH,MX,CD.CAMARGO,1.0,AM
MX_311053,XEJCC,1520.0,31.683167,-106.358861,CH,MX,CD.JUAREZ,1.0,AM
MX_412352,XEJCC1,1520.0,31.683167,-106.358861,CH,MX,CD.JUAREZ,50.0,AM
MX_1682134,XEJUA3,1520.0,31.739556,-106.487472,CH,MX,CIUDAD JUAREZ,5.0,AM
MX_1826777,XEJUA3,1520.0,31.739556,-106.487472,CH,MX,CIUDAD JUAREZ,50.0,AM
MX_311055,XE,1520.0,26.933056,-101.391194,CI,MX,MONCLOVA,1.0,AM
MX_311057,XEVUC,1520.0,28.235278,-100.758694,CI,MX,VILLA UNION,1.0,AM
MX_1832021,XECCHG,1520.0,18.305833,-99.334167,GR,MX,CIUDAD DE,10.0,AM
MX_311062,XE,1520.0,16.945,-99.967222,GR,MX,ACAPULCO,1.0,AM
MX_1777775,XESNFG,1520.0,21.481194,-101.213722,GT,MX,SAN FELIPE,0.6,AM
0000252345,XECCAT,1520.0,19.716167,-98.474194,HD,MX,APAN,2.5,AM
MX_311064,XE0059,1520.0,20.123167,-98.734722,HG,MX,PACHUCA,0.5,AM
MX_1832602,XECSLS,1520.0,20.362222,-99.634167,HG,MX,LA SABINITA,2.0,AM
MX_311065,XEGAJ,1520.0,20.675917,-103.385972,JA,MX,GUADALAJARA,1.0,AM
MX_311067,XECGP,1520.0,19.704444,-101.191667,MC,MX,MORELIA,1.0,AM
0000248951,XECSBR,1520.0,20.271233,-102.561058,MC,MX,BRISENAS DE MATAMOROS,5.0,AM
MX_1757989,XEATLM,1520.0,19.791667,-99.873889,ME,MX,ATLACOPMULCO DE FABE,1.0,AM
MX_1777772,XEPRHRM,1520.0,20.127306,-101.523111,MI,MX,PURUANDIRO,1.0,AM
MX_311069,XEART,1520.0,18.666667,-99.194444,ML,MX,ZACATEPEC,2.0,AM
MX_311070,XEATL,1520.0,19.791667,-99.873889,MX,MX,ATLACOMULCO,1.0,AM
MX_311072,XEATP,1520.0,18.464167,-97.388889,PU,MX,TEHUACAN,1.0,AM
MX_311071,XESZ,1520.0,19.056389,-98.246111,PU,MX,CHOLULA,1.0,AM
MX_1829885,XECSTH,1520.0,18.463889,-97.393056,PU,MX,TEHUACAN,1.5,AM
MX_311074,XE0051,1520.0,31.330389,-110.945639,SO,MX,NOGALES,0.5,AM
MX_311073,XE0052,1520.0,27.962389,-110.809722,SO,MX,EMPALME,1.0,AM
MX_1722281,XENOGA,1520.0,31.318722,-110.946472,SO,MX,NOGALES,10.0,AM
MX_311075,XEEH,1520.0,32.482278,-114.786889,SO,MX,SAN LUIS RIO COLORAD,1.0,AM
MX_311077,XEYP,1520.0,22.833722,-99.000139,TA,MX,EL LIMON,1.0,AM
MX_311079,XEZQ,1520.0,17.976667,-93.096111,TB,MX,HUIMANGUILLO,1.0,AM
MX_311080,XE,1520.0,17.479167,-91.425833,TB,MX,TENOSIQUE,1.0,AM
MX_311081,XEVO,1520.0,20.195389,-96.866056,VC,MX,SAN RAFAEL,1.0,AM
MX_1717781,XEURGV,1520.0,19.406944,-96.363056,VE,MX,URSULO GALVAN,4.0,AM
MX_1757988,XETDGZ,1520.0,21.463389,-103.461833,ZA,MX,TEUL DE GONZALES ORT,10.0,AM
CU_312806,CMJU,1520.0,20.167167,-75.965917,-,CU,PALMA SORIAN,1.0,AM
AR_312699,LRH378,1520.0,-27.266667,-58.25,-,AR,ITATI,1.0,AM
AR_312704,LRI390,1520.0,-35.416667,-60.183333,-,AR,25 DE MAYO,0.1,AM
AR_312701,LRH397,1520.0,-26.8,-55.033333,-,AR,PTO RICO,0.25,AM
AR_312698,LT38,1520.0,-33.15,-59.333333,-,AR,GUALEGUAY,0.25,AM
